s_id,semester,leave_school_name,leave_dept_name,degree_now,第一題,第二題,第三題,第四題,第五題,第六題,第七題,第八題,第九題,第十題,第10題,第十一題,第十二題,第十三題,第十四題
e4635750dfdbe17906edddb1f04b253b,100,管理學院,財務金融學系,學士班,部分工時_目前非就業中（請跳答第6題、第13題）*:*,NULL,NULL,NULL,NULL,服役中或等待服役中*:*,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,工作紀律、責任感及時間管理能力*:*問題解決能力*:*溝通表達能力*:*
e46f628c59ace36ef59f25b200405111,103,理學院,物理學系博士班,博士班,全職工作_學校（包括公立及私立大學、高中、高職、國中小…等）*:*,科學、技術、工程、數學類*:*,否*:*,"約新臺幣65,001元至70,000元*:*",NULL,NULL,非常符合*:*,不需要*:*,滿意*:*,尚可*:*,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*,有_進修_國內大專校院進修*:*,普通*:*,人際互動能力*:*問題解決能力*:*團隊合作能力*:*
e470d05cd4251d235a90ba080079a45e,102,管理學院,企業管理學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,企業經營管理類*:*,否*:*,"約新臺幣43,001元至46,000元*:*",境內_台北市*:*,NULL,非常符合*:*,不需要*:*,滿意*:*,符合*:*,NULL,語言學習*:*專業知識、知能傳授*:*,有_準備考試或其他證照_語言證照*:*,有點幫助*:*,人際互動能力*:*問題解決能力*:*資訊科技應用能力*:*
e47201962e881f0f6f3fda95f7c63189,103,管理學院,財務金融學系碩士在職專班,碩士在職專班,全職工作_企業（包括民營企業或國營企業…等）*:*,金融財務類*:*,否*:*,"約新臺幣55,001元至60,000元*:*",NULL,NULL,符合*:*,需要*:*,普通*:*,符合*:*,NULL,專業知識、知能傳授*:*,有_準備考試或其他證照_語言證照*:*,有點幫助*:*,問題解決能力*:*持續學習能力*:*溝通表達能力*:*
e48105d7dfd4bc83e542679fa99572e4,102,工學院,機械工程學系,學士班,部分工時_目前非就業中（請跳答第6題、第13題）*:*,NULL,NULL,NULL,NULL,服役中或等待服役中*:*,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,持續學習能力*:*外語能力*:*溝通表達能力*:*
e496a4142c91eb5f9c117ba3258343f8,102,資訊電機學院,通訊工程學系,學士班,部分工時_目前非就業中（請跳答第6題、第13題）*:*,NULL,NULL,NULL,NULL,服役中或等待服役中*:*,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,團隊合作能力*:*人際互動能力*:*持續學習能力*:*
e498d2265055367a4e347250977261b7,105,文學院,中國文學系博士班,博士班,部分工時_請問您1週工作時數約_小時(建議以每週平均時數填報)*:*部分工時_學校（包括公立及私立大學、高中、高職、國中小…等）*:*,教育與訓練類*:*,是_轉換工作主要的原因_薪資及福利較高*:*,"約新臺幣22,000元以下*:*",境內_桃園市*:*,NULL,符合*:*,不需要*:*,滿意*:*,符合*:*,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*擔任研究或教學助理*:*,有_進修_國內大專校院進修*:*,完全沒有幫助*:*,其他(請敘明)*:*團隊合作能力*:*創新能力*:*
e4995a42fa2244b054bf237331fb8f08,104,工學院,機械工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,否*:*,"約新臺幣49,001元至52,000元*:*",境內_新竹市*:*,NULL,不符合*:*,不需要*:*,非常滿意*:*,符合*:*,NULL,語言學習*:*專業知識、知能傳授*:*,有_準備考試或其他證照_語言證照*:*,有點幫助*:*,團隊合作能力*:*
e4a24d5e1fccce70018901ce21c8118c,103,資訊電機學院,通訊工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,否*:*,"約新臺幣49,001元至52,000元*:*",NULL,NULL,不符合*:*,不需要*:*,普通*:*,非常不符合*:*,NULL,建立同學及老師人脈*:*,沒有*:*,NULL,創新能力*:*
e4a4fec4f1fcb611adc4f8d82ab6662e,102,管理學院,人力資源管理研究所碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,企業經營管理類*:*,是_轉換工作主要的原因_有升遷機會*:*,"約新臺幣40,001元至43,000元*:*",境內_新竹縣*:*,NULL,符合*:*,不需要*:*,滿意*:*,符合*:*,NULL,專業知識、知能傳授*:*語言學習*:*建立同學及老師人脈*:*,沒有*:*,NULL,問題解決能力*:*溝通表達能力*:*人際互動能力*:*
e4b59dea8f5ef4592a5777a3319db1f8,100,地球科學學院,地球科學學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,是_轉換工作主要的原因_工作較穩定*:*,"約新臺幣37,001元至40,000元*:*",境內_台北市*:*,NULL,符合*:*,不需要*:*,滿意*:*,符合*:*,NULL,專業知識、知能傳授*:*校外業界實習*:*擔任研究或教學助理*:*,有_準備考試或其他證照_語言證照*:*,普通*:*,持續學習能力*:*問題解決能力*:*資訊科技應用能力*:*
e4b72ce3f429ea7c04fb75d7ebff33a9,103,管理學院,管理學院高階主管企管碩士班,碩士在職專班,部分工時_家管/料理家務者(請跳答第13題)*:*,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,資訊科技應用能力*:*創新能力*:*外語能力*:*
e4b9262968183a0a02b9ec7e6db537bc,103,地球科學學院,應用地質研究所碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,否*:*,"約新臺幣70,001元至75,000元*:*",NULL,NULL,非常符合*:*,需要*:*,滿意*:*,非常符合*:*,NULL,建立同學及老師人脈*:*專業知識、知能傳授*:*校內實務課程*:*,有_準備考試或其他證照_國家考試*:*,非常有幫助*:*,創新能力*:*外語能力*:*團隊合作能力*:*
e4bc3e7914cf3e6ceb3eae07dd02281d,104,生醫理工學院,生命科學系碩士班,碩士班,全職工作_非營利機構*:*,科學、技術、工程、數學類*:*,是_轉換工作主要的原因_工作地點較方便*:*,"約新臺幣34,001元至37,000元*:*",境內_桃園市*:*,NULL,非常符合*:*,不需要*:*,滿意*:*,非常符合*:*,NULL,語言學習*:*擔任研究或教學助理*:*建立同學及老師人脈*:*,沒有*:*,NULL,問題解決能力*:*工作紀律、責任感及時間管理能力*:*溝通表達能力*:*
e4c1c49ead0dfb1dd7572d4a8ac60f1e,103,管理學院,產業經濟研究所博士班,博士班,部分工時_家管/料理家務者(請跳答第13題)*:*,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,其他(請敘明)*:*創新能力*:*溝通表達能力*:*
e4cf0b8a138e9cd251ad5cab99a5b377,101,資訊電機學院,通訊工程學系,學士班,部分工時_目前非就業中（請跳答第6題、第13題）*:*,NULL,NULL,NULL,NULL,尋找工作中_目前已花多久時間找工作_約1個月以內*:*,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,持續學習能力*:*溝通表達能力*:*人際互動能力*:*
e4cf0ff65fddc6127cfe52bddd8d9155,102,理學院,物理學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,是_轉換工作主要的原因_薪資及福利較高*:*,"約新臺幣40,001元至43,000元*:*",境內_台北市*:*,NULL,符合*:*,不需要*:*,滿意*:*,不符合*:*,NULL,專業知識、知能傳授*:*擔任研究或教學助理*:*,有_準備考試或其他證照_語言證照*:*,有點幫助*:*,問題解決能力*:*工作紀律、責任感及時間管理能力*:*團隊合作能力*:*
e4d12e73b77f86effbc1edf0bf63b839,101,理學院,物理學系,學士班,部分工時_目前非就業中（請跳答第6題、第13題）*:*,NULL,NULL,NULL,NULL,在升學中或進修中*:*,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,溝通表達能力*:*工作紀律、責任感及時間管理能力*:*持續學習能力*:*
e4df988df6cfa69c5ba6159901f90a1e,101,資訊電機學院,資訊工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,否*:*,"約新臺幣45,001元至50,000元*:*",境內_新北市*:*,NULL,符合*:*,不需要*:*,滿意*:*,符合*:*,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*校外業界實習*:*,有_準備考試或其他證照_語言證照*:*,有點幫助*:*,持續學習能力*:*創新能力*:*溝通表達能力*:*
e4e549526109c4cdb3cd2a20118b2e2d,100,理學院,化學學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,是_轉換工作主要的原因_工作地點較方便*:*,"約新臺幣37,001元至40,000元*:*",境內_新北市*:*,NULL,符合*:*,不需要*:*,普通*:*,符合*:*,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*,沒有*:*,NULL,資訊科技應用能力*:*問題解決能力*:*團隊合作能力*:*
e4ea2dec8d7ee7a9ee84576abfbaafe3,103,管理學院,財務金融學系碩士在職專班,碩士在職專班,全職工作_企業（包括民營企業或國營企業…等）*:*,金融財務類*:*,否*:*,"約新臺幣55,001元至60,000元*:*",NULL,NULL,非常符合*:*,需要*:*,滿意*:*,符合*:*,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*校內實務課程*:*,有_準備考試或其他證照_語言證照*:*,非常有幫助*:*,溝通表達能力*:*外語能力*:*人際互動能力*:*
e501c7125269bb0b0c31ed441e164caf,105,理學院,數學系,學士班,目前非就業中（請跳答第6題後，再跳答第14題）*:*,NULL,NULL,NULL,NULL,進修中*:*,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,工作紀律、責任感及時間管理能力*:*溝通表達能力*:*人際互動能力*:*
e50400cca1a7f0ab51e7d068ad978bd5,105,管理學院,財務金融學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,金融財務類*:*,是_轉換工作主要的原因_工作具挑戰性及自主性*:*,"約新臺幣52,001元至55,000元*:*",境內_台北市*:*,NULL,非常不符合*:*,需要*:*,非常滿意*:*,非常符合*:*,NULL,社團活動*:*校外業界實習*:*專業知識、知能傳授*:*,有_進修_國內大專校院進修*:*,有點幫助*:*,團隊合作能力*:*溝通表達能力*:*外語能力*:*
e50b17916f98495b7f004afb852d2f66,104,地球科學學院,太空科學研究所碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,是_轉換工作主要的原因_與個人在校所學專業知識符合*:*,"約新臺幣52,001元至55,000元*:*",境內_新竹市*:*,NULL,符合*:*,不需要*:*,非常滿意*:*,非常符合*:*,NULL,擔任研究或教學助理*:*專業知識、知能傳授*:*建立同學及老師人脈*:*,沒有*:*,非常有幫助*:*,工作紀律、責任感及時間管理能力*:*資訊科技應用能力*:*人際互動能力*:*
e50b2b33b15b75da7653dc57215090b3,105,地球科學學院,地球科學學系地球物理碩士班,碩士班,目前非就業中（請跳答第6題後，再跳答第14題）*:*,NULL,NULL,NULL,NULL,準備考試_其他*:*,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,團隊合作能力*:*溝通表達能力*:*工作紀律、責任感及時間管理能力*:*
e51251f53b79401ce03438a8e8ae422d,104,工學院,機械工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,製造類*:*,否*:*,"約新臺幣55,001元至60,000元*:*",境內_桃園市*:*,NULL,普通*:*,需要*:*,普通*:*,普通*:*,NULL,專業知識、知能傳授*:*,沒有*:*,普通*:*,問題解決能力*:*持續學習能力*:*溝通表達能力*:*
e5194d9381c5459cdf8ff5741884de2a,105,工學院,機械工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,否*:*,"約新臺幣49,001元至52,000元*:*",境內_桃園市*:*,NULL,普通*:*,不需要*:*,滿意*:*,普通*:*,NULL,社團活動*:*專業知識、知能傳授*:*建立同學及老師人脈*:*,有_準備考試或其他證照_電腦認證*:*,普通*:*,工作紀律、責任感及時間管理能力*:*問題解決能力*:*人際互動能力*:*
e527a4bfa2c677ee14c1df5c989026d2,105,資訊電機學院,資訊工程學系軟體工程碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊科技類*:*,是_轉換工作主要的原因_薪資及福利較高*:*,"約新臺幣80,001元至85,000元*:*",境內_新北市*:*,NULL,非常符合*:*,不需要*:*,普通*:*,不符合*:*,NULL,建立同學及老師人脈*:*語言學習*:*擔任研究或教學助理*:*,沒有*:*,NULL,工作紀律、責任感及時間管理能力*:*持續學習能力*:*人際互動能力*:*
e53676da089c1ae5a319c13a1a98a2d7,104,管理學院,資訊管理學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊科技類*:*,是_轉換工作主要的原因_學習成長機會較多*:*,"約新臺幣46,001元至49,000元*:*",境內_台北市*:*,NULL,符合*:*,不需要*:*,非常滿意*:*,普通*:*,NULL,志工服務、服務學習*:*校外業界實習*:*參與國際交流活動*:*,沒有*:*,有點幫助*:*,溝通表達能力*:*問題解決能力*:*持續學習能力*:*
e537bc8cea5286effffab88846fb3f23,102,工學院,能源工程研究所碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,製造類*:*,否*:*,"約新臺幣52,001元至55,000元*:*",境內_台南市*:*,NULL,符合*:*,不需要*:*,滿意*:*,不符合*:*,NULL,語言學習*:*擔任研究或教學助理*:*參與國際交流活動*:*,沒有*:*,NULL,溝通表達能力*:*問題解決能力*:*外語能力*:*
e53dbe3904d116a5baf8b32b2fe08cc1,104,文學院,中國文學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,教育與訓練類*:*,是_轉換工作主要的原因_與個人興趣較符合*:*,"約新臺幣34,001元至37,000元*:*",境內_台北市*:*,NULL,非常符合*:*,不需要*:*,非常滿意*:*,符合*:*,NULL,專業知識、知能傳授*:*社團活動*:*,有_準備考試或其他證照_教師證*:*有_進修_國內大專校院進修*:*,有點幫助*:*,問題解決能力*:*溝通表達能力*:*創新能力*:*
e541a6c07ed7d41f5913298b280bb2dd,103,管理學院,財務金融學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,金融財務類*:*,是_轉換工作主要的原因_薪資及福利較高*:*,"約新臺幣49,001元至52,000元*:*",NULL,NULL,符合*:*,需要*:*,普通*:*,符合*:*,NULL,專業知識、知能傳授*:*校外業界實習*:*校內實務課程*:*,有_準備考試或其他證照_金融證照*:*,有點幫助*:*,工作紀律、責任感及時間管理能力*:*人際互動能力*:*溝通表達能力*:*
e541f602fcbdefb1453309e511323c15,102,管理學院,資訊管理學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊科技類*:*,否*:*,"約新臺幣43,001元至46,000元*:*",境內_新北市*:*,NULL,尚可*:*,不需要*:*,不滿意*:*,尚可*:*,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*語言學習*:*,有_準備考試或其他證照_語言證照*:*,有點幫助*:*,問題解決能力*:*團隊合作能力*:*人際互動能力*:*
e546092dad452ccb73ed24716d016974,105,文學院,法國語文學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,企業經營管理類*:*,是_轉換工作主要的原因_與個人在校所學專業知識符合*:*,"約新臺幣40,001元至43,000元*:*",境外，(請填報工作國家別)_北美洲*:*,NULL,符合*:*,不需要*:*,滿意*:*,符合*:*,NULL,專業知識、知能傳授*:*參與國際交流活動*:*語言學習*:*,沒有*:*,NULL,問題解決能力*:*創新能力*:*溝通表達能力*:*
e5476edca1d757aea6b36fa0213c3ae2,102,地球科學學院,大氣科學學系,學士班,全職工作_學校（包括公立及私立大學、高中、高職、國中小…等）*:*,科學、技術、工程、數學類*:*,否*:*,"約新臺幣34,001元至37,000元*:*",境內_台北市*:*,NULL,非常符合*:*,不需要*:*,非常滿意*:*,非常符合*:*,NULL,專業知識、知能傳授*:*,沒有*:*,NULL,問題解決能力*:*溝通表達能力*:*資訊科技應用能力*:*
e54801be9c9e9a0ce6b4f8cf20c4a1c3,100,工學院,土木工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,是_轉換工作主要的原因_工作地點較方便*:*,"約新臺幣37,001元至40,000元*:*",境內_台北市*:*,NULL,符合*:*,不需要*:*,滿意*:*,符合*:*,NULL,建立同學及老師人脈*:*校內實務課程*:*,有_準備考試或其他證照_技術士證照*:*,非常有幫助*:*,溝通表達能力*:*人際互動能力*:*持續學習能力*:*
e54b1fd0b488a276599c3e6219d647a4,100,理學院,天文研究所碩士班,碩士班,部分工時_目前非就業中（請跳答第6題、第13題）*:*,NULL,NULL,NULL,NULL,尋找工作中_目前已花多久時間找工作_其他*:*,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,持續學習能力*:*外語能力*:*溝通表達能力*:*
e55404760fbf7b2b0d5a9540817a436c,101,文學院,學習與教學研究所碩士班,碩士班,全職工作_學校（包括公立及私立大學、高中、高職、國中小…等）*:*,教育與訓練類*:*,是_轉換工作主要的原因_其他*:*,"約新臺幣40,001元至45,000元*:*",境內_高雄市*:*,NULL,非常符合*:*,需要*:*,普通*:*,非常符合*:*,NULL,專業知識、知能傳授*:*志工服務、服務學習*:*社團活動*:*,有_準備考試或其他證照_教師證*:*,有點幫助*:*,問題解決能力*:*人際互動能力*:*溝通表達能力*:*
e56dd6844afcb0fab71ecafb3c3454ae,101,文學院,中國文學系碩士在職專班,碩士在職專班,部分工時_家管/料理家務者(請跳答第13題)*:*,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,人際互動能力*:*外語能力*:*創新能力*:*
e578a284d7a6e551ee5e34f8329c1203,101,理學院,物理學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,製造類*:*,否*:*,"約新臺幣50,001元至55,000元*:*",境內_新竹市*:*,NULL,符合*:*,不需要*:*,普通*:*,尚可*:*,NULL,專業知識、知能傳授*:*,沒有*:*,NULL,問題解決能力*:*持續學習能力*:*
e57e612b12c9a46c0629abc1b4141d5b,100,管理學院,財務金融學系碩士在職專班,碩士在職專班,全職工作_企業（包括民營企業或國營企業…等）*:*,金融財務類*:*,否*:*,"約新臺幣50,001元至55,000元*:*",境內_桃園市*:*,NULL,符合*:*,需要*:*,普通*:*,符合*:*,NULL,建立同學及老師人脈*:*,有_準備考試或其他證照_金融證照*:*,沒有幫助*:*,溝通表達能力*:*問題解決能力*:*持續學習能力*:*
e582babd47b09508250366a6b48f3c46,104,資訊電機學院,資訊工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊科技類*:*,否*:*,"約新臺幣210,001元以上*:*",境外，(請填報工作國家別)_中美洲*:*,NULL,符合*:*,不需要*:*,滿意*:*,符合*:*,NULL,建立同學及老師人脈*:*專業知識、知能傳授*:*,沒有*:*,普通*:*,持續學習能力*:*外語能力*:*溝通表達能力*:*
e58707d6b92121f993a1ab387552154f,104,理學院,數學系碩士班,碩士班,全職工作_學校（包括公立及私立大學、高中、高職、國中小…等）*:*,教育與訓練類*:*,否*:*,"約新臺幣49,001元至52,000元*:*",境內_苗栗縣*:*,NULL,普通*:*,需要*:*,滿意*:*,非常符合*:*,NULL,專業知識、知能傳授*:*,有_準備考試或其他證照_教師證*:*有_進修_出國進修*:*,普通*:*,資訊科技應用能力*:*外語能力*:*問題解決能力*:*
e592e8190c803eab5ea067b57420439b,104,資訊電機學院,通訊工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊科技類*:*,是_轉換工作主要的原因_工作具挑戰性及自主性*:*,"約新臺幣52,001元至55,000元*:*",境內_台北市*:*,NULL,非常符合*:*,不需要*:*,非常滿意*:*,符合*:*,NULL,社團活動*:*專業知識、知能傳授*:*,有_進修_出國進修*:*有_準備考試或其他證照_電腦認證*:*,普通*:*,問題解決能力*:*資訊科技應用能力*:*溝通表達能力*:*
e5a0e6353ba5df38ef5a65bb12d7a278,100,管理學院,財務金融學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,金融財務類*:*,是_轉換工作主要的原因_工作較穩定*:*,"約新臺幣37,001元至40,000元*:*",境內_台北市*:*,NULL,尚可*:*,不需要*:*,普通*:*,尚可*:*,NULL,專業知識、知能傳授*:*社團活動*:*建立同學及老師人脈*:*,沒有*:*,NULL,人際互動能力*:*工作紀律、責任感及時間管理能力*:*溝通表達能力*:*
e5a107b13acb63d041c8230ddc01832c,102,工學院,能源工程研究所碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,製造類*:*,否*:*,"約新臺幣34,001元至37,000元*:*",境內_高雄市*:*,NULL,尚可*:*,不需要*:*,滿意*:*,尚可*:*,NULL,擔任研究或教學助理*:*校內實務課程*:*專業知識、知能傳授*:*,沒有*:*,NULL,外語能力*:*持續學習能力*:*
e5a7f55ac21bd1fc9575c108d9bc9c39,104,工學院,機械工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,否*:*,"約新臺幣43,001元至46,000元*:*",境內_高雄市*:*,NULL,符合*:*,不需要*:*,滿意*:*,非常符合*:*,NULL,專業知識、知能傳授*:*校內實務課程*:*,沒有*:*,非常有幫助*:*,團隊合作能力*:*工作紀律、責任感及時間管理能力*:*問題解決能力*:*
e5c4538534e0e99ec84ba1b38fe1ea30,102,地球科學學院,大氣科學學系大氣物理碩士班,碩士班,全職工作_政府部門（含職業軍人）*:*,教育與訓練類*:*,是_轉換工作主要的原因_與個人興趣較符合*:*,"約新臺幣31,001元至34,000元*:*",境內_台中市*:*,NULL,符合*:*,不需要*:*,滿意*:*,尚可*:*,NULL,專業知識、知能傳授*:*社團活動*:*擔任研究或教學助理*:*,沒有*:*,NULL,持續學習能力*:*問題解決能力*:*溝通表達能力*:*
e5d2051f743cb22fe176f4b86da7036f,104,理學院,物理學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,否*:*,"約新臺幣70,001元至75,000元*:*",境內_新竹市*:*,NULL,非常符合*:*,不需要*:*,非常滿意*:*,符合*:*,NULL,專業知識、知能傳授*:*擔任研究或教學助理*:*,沒有*:*,普通*:*,外語能力*:*資訊科技應用能力*:*
e5d533d193d05269231ca10b2bf3086b,105,資訊電機學院,通訊工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,否*:*,"約新臺幣70,001元至75,000元*:*",境內_新竹市*:*,NULL,符合*:*,不需要*:*,滿意*:*,符合*:*,NULL,語言學習*:*建立同學及老師人脈*:*社團活動*:*,有_準備考試或其他證照_語言證照*:*,有點幫助*:*,工作紀律、責任感及時間管理能力*:*人際互動能力*:*
e5d80f723830daa53fb42a4f183ecf58,103,管理學院,經濟學系碩士班,碩士班,全職工作_其他*:*,科學、技術、工程、數學類*:*,否*:*,"約新臺幣43,001元至46,000元*:*",NULL,NULL,尚可*:*,不需要*:*,普通*:*,尚可*:*,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*,沒有*:*,NULL,創新能力*:*人際互動能力*:*溝通表達能力*:*
e5d87c09b5fd6dddb6d12b49f3fc990d,102,工學院,土木工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,建築營造類*:*,否*:*,"約新臺幣37,001元至40,000元*:*",境內_新北市*:*,NULL,非常符合*:*,不需要*:*,普通*:*,非常符合*:*,NULL,社團活動*:*專業知識、知能傳授*:*語言學習*:*,有_準備考試或其他證照_技術士證照*:*,有點幫助*:*,溝通表達能力*:*人際互動能力*:*持續學習能力*:*
e5dfd774afd73b86721144cae960405d,100,理學院,化學學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,是_轉換工作主要的原因_薪資及福利較高*:*,"約新臺幣50,001元至55,000元*:*",境內_台北市*:*,NULL,符合*:*,不需要*:*,非常滿意*:*,符合*:*,NULL,專業知識、知能傳授*:*校內實務課程*:*擔任研究或教學助理*:*,沒有*:*,NULL,問題解決能力*:*溝通表達能力*:*人際互動能力*:*
e5e20c6ab3e168326d6c4d418af11b4e,104,管理學院,管理學院高階主管企管碩士班,碩士在職專班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,否*:*,"約新臺幣55,001元至60,000元*:*",境內_新北市*:*,NULL,符合*:*,需要*:*,普通*:*,普通*:*,NULL,校外業界實習*:*專業知識、知能傳授*:*建立同學及老師人脈*:*,有_準備考試或其他證照_技術士證照*:*有_進修_國內大專校院進修*:*,普通*:*,問題解決能力*:*人際互動能力*:*溝通表達能力*:*
e5e7a59ba6861797d32bbbc9c7659bfd,105,理學院,天文研究所碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,否*:*,"約新臺幣31,001元至34,000元*:*",境內_雲林縣*:*,NULL,不符合*:*,不需要*:*,滿意*:*,非常不符合*:*,NULL,建立同學及老師人脈*:*,有_準備考試或其他證照_技術士證照*:*,沒有幫助*:*,持續學習能力*:*溝通表達能力*:*人際互動能力*:*
e5f9039ecf1cd20fe0e2d4e164d6f66e,104,資訊電機學院,資訊工程學系,學士班,部分工時_自由工作者(以接案維生，或個人服務，如幫忙排隊…)*:*部分工時_請問您1週工作時數約_小時(建議以每週平均時數填報)*:*,資訊科技類*:*,否*:*,"約新臺幣49,001元至52,000元*:*",境內_新竹縣*:*,NULL,非常符合*:*,不需要*:*,不滿意*:*,普通*:*,NULL,校外業界實習*:*擔任研究或教學助理*:*建立同學及老師人脈*:*,沒有*:*,NULL,外語能力*:*持續學習能力*:*溝通表達能力*:*
e5fb203ed2646131f4f365cf3de2824b,104,文學院,哲學研究所博士班,博士班,全職工作_企業（包括民營企業或國營企業…等）*:*,醫療保健類*:*,是_轉換工作主要的原因_工作具挑戰性及自主性*:*,"約新臺幣65,001元至70,000元*:*",境內_南投縣*:*,NULL,非常符合*:*,需要*:*,非常滿意*:*,非常符合*:*,NULL,專業知識、知能傳授*:*參與國際交流活動*:*,有_準備考試或其他證照_語言證照*:*,非常有幫助*:*,問題解決能力*:*外語能力*:*創新能力*:*
e5fe76bfcb42f2bfd817bea39ba49628,100,理學院,物理學系,學士班,部分工時_目前非就業中（請跳答第6題、第13題）*:*,NULL,NULL,NULL,NULL,尋找工作中_到現在還在尋找工作的最大可能原因為何_工作地點不適合*:*尋找工作中_目前已花多久時間找工作_約1個月以內*:*,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,外語能力*:*問題解決能力*:*資訊科技應用能力*:*
e602538a5fbb2b61e2944b024375bd59,105,資訊電機學院,網路學習科技研究所碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊科技類*:*,否*:*,"約新臺幣52,001元至55,000元*:*",境內_高雄市*:*,NULL,普通*:*,不需要*:*,普通*:*,普通*:*,NULL,語言學習*:*,沒有*:*,NULL,創新能力*:*
e607e0f042da7d68ad6083d22ba355a5,105,工學院,化學工程與材料工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,是_轉換工作主要的原因_家庭因素*:*,"約新臺幣46,001元至49,000元*:*",境內_新竹市*:*,NULL,符合*:*,需要*:*,滿意*:*,非常符合*:*,NULL,專業知識、知能傳授*:*,有_進修_國內大專校院進修*:*,非常有幫助*:*,人際互動能力*:*溝通表達能力*:*
e60f05bdce4d1dc59dfe33eade263720,104,文學院,法國語文學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,企業經營管理類*:*,是_轉換工作主要的原因_學習成長機會較多*:*,"約新臺幣31,001元至34,000元*:*",境內_台北市*:*,NULL,非常符合*:*,不需要*:*,不滿意*:*,不符合*:*,NULL,語言學習*:*,有_準備考試或其他證照_語言證照*:*有_進修_出國進修*:*有_準備考試或其他證照_電腦認證*:*,有點幫助*:*,資訊科技應用能力*:*創新能力*:*
